de	The name of the Latin script letter D/d.	/de/
acaba	to finish/ to end	/akaˈbaɾ/
prueba	to prove	/pɾoˈbaɾ/
increíble	incredible/ unbelievable	/inkɾeˈible/
real	real	/reˈal/
libro	book	/ˈlibɾo/
orden	order (command)	/ˈoɾden/
semanas	week (7 days)	/seˈmana/
especial	special (distinguished by a unique quality)	/espeˈθjal/
mía	a regiment of 100 soldiers in the Spanish protectorate of Morocco.	/ˈmia/
café	brown	/kaˈfe/
duro	hard (not soft)	/ˈduɾo/
empezar	to start/ begin/ to get started	/empeˈθaɾ/
afuera	out/ outside	/aˈfweɾa/
queremos	to desire/ to want/ to want to	/keˈɾeɾ/
perro	dog (the species Canis familiaris (sometimes designated Canis…	/ˈpero/
cielo	sky	/ˈθjelo/
jack
puesto	to put/ to put up/ to place/ to lay	/poˈneɾ/
viaje	to travel/ journey	/bjaˈxaɾ/
detrás	behind/ at the rear	/deˈtɾas/
cuarto	fourth	/ˈkwaɾto/
querida	to desire/ to want/ to want to	/keˈɾeɾ/
haría	to do	/aˈθeɾ/
preguntas	to ask	/pɾeɡunˈtaɾ/
piensas	to think/ ponder	/penˈsaɾ/
querido	to desire/ to want/ to want to	/keˈɾeɾ/
libre	free (not imprisoned or enslaved)	/ˈlibɾe/
buscar	to seek/ search for/ look for/ try to find/ to scour	/busˈkaɾ/
cual	like/ as/ in the manner of	/ˈkwal/
diré	to say/ to tell	/deˈθiɾ/
suena	to sound/ to ring	/soˈnaɾ/
jugar	to play	/xuˈɡaɾ/
cambio	change/ shift	/ˈkambjo/
película	film (layer)	/peˈlikula/
millones	million (10⁶)	/miˈʝon/
habrá	have/ forms the perfect aspect	/aˈbeɾ/
llamada	to summon/ to call	/ʝaˈmaɾ/
resto	to subtract/ to reduce/ to deduct	/resˈtaɾ/
vemos	to see/ to spot	/ˈbeɾ/
extraño	strange/ unusual/ odd/ weird/ bizarre/ uncanny/ rare/ peculiar/…	/e(ɡ)sˈtɾaɲo/
mala	bad (of bad quality)	/ˈmalo/
presidente	president	/pɾesiˈdente/
irme	to go (away from speaker and listener)	/ˈiɾ/
ropa	garment/ clothing/ clothes/ robes	/ˈropa/
perder	to lose	/peɾˈdeɾ/
vuelve	to return/ to revert/ to get back	/bolˈbeɾ/
agente	agent	/aˈxente/
palabras	word	/paˈlabɾa/
información	information/ data	/infoɾmaˈθjon/
raro	rare	/ˈraɾo/
hará	to do	/aˈθeɾ/
entiendes	to understand/ to fathom	/entenˈdeɾ/
éste	neuter singular of este (“this”)	/ˈesto/
trabajando	to work	/tɾabaˈxaɾ/
tratando	to treat (to handle/ behave toward in a specific way)	/tɾaˈtaɾ/
general	general/ overall	/xeneˈɾal/
trato	to treat (to handle/ behave toward in a specific way)	/tɾaˈtaɾ/
usar	to use	/uˈsaɾ/
perfecto	perfect	/peɾˈfeɡto/
derecho	straight (not crooked or bent/ having a constant direction…	/deˈɾet͡ʃo/
modo	way/ manner	/ˈmodo/
ayer	yesterday	/aˈʝeɾ/
conoces	to know (a person or a place)/ to be familiar with/ to be…	/konoˈθeɾ/
demás	other/ remaining	/deˈmas/
quieras	to desire/ to want/ to want to	/keˈɾeɾ/
podríamos	to be able to/ can	/poˈdeɾ/
noticias	plural of noticia	/noˈtiθjas/
asesino	to murder	/asesiˈnaɾ/
encontrado	to meet	/enkonˈtɾaɾ/
control	control/ or running of a business	/konˈtɾol/
odio	to hate/ to loathe	/oˈdjaɾ/
frente	forehead/ brow	/ˈfɾente/
sexo	sex (the biological category)	/ˈseɡso/
decirle	to say/ to tell	/deˈθiɾ/
estaré	to be (have a temporary or permanent location in space)	/esˈtaɾ/
divertido	entertaining/ amusing/ funny	/dibeɾˈtido/
armas	weapon/ arm	/ˈaɾma/
recuerdas	to remember/ to recollect	/rekoɾˈdaɾ/
amiga	friend	/aˈmiɡo/
grupo	group	/ˈɡɾupo/
asunto	matter/ issue/ business	/aˈsunto/
acabo	to finish/ to end	/akaˈbaɾ/
mensaje	message	/menˈsaxe/
encima	on top of something	/enˈθima/
atención	attention	/atenˈθjon/
diferente	different	/difeˈɾente/
uh	used to express disappointment or disdain	/u/
cállate	shut up!	/ˈkaʝate/
daño	damage	/ˈdaɲo/
sucede	to happen/ to befall/ to occur	/suθeˈdeɾ/
cambiar	to change/ to shift/ to switch/ to alter	/kamˈbjaɾ/
siguiente	following	/siˈɡjente/
sino	destiny/ fate/ lot	/ˈsino/
the
seas	to be (essentially or identified as)	/ˈseɾ/
médico	doctor	/ˈmediko/
boca	mouth/ oral cavity	/ˈboka/
dejó	to leave (to place)	/deˈxaɾ/
error	error	/eˈroɾ/
jamás	never	/xaˈmas/
largo	long (having much distance from one terminating point to another)	/ˈlaɾɡo/
pena	punishment	/ˈpena/
voz	voice	/ˈboθ/
futuro	future (occurring in the future)	/fuˈtuɾo/
siente	to feel	/senˈtiɾ/
secreto	secret	/seˈkɾeto/
baño	bath (act of taking a bath)	/ˈbaɲo/
mil	thousand	/ˈmil/
decirte	to say/ to tell	/deˈθiɾ/
sam
pensaba	to think/ ponder	/penˈsaɾ/
novia	female equivalent of novio/ girlfriend	/ˈnobja/
propia	own (belonging to)	/ˈpɾopjo/
sueño	sleep/ slumber	/ˈsweɲo/
haz	to do	/aˈθeɾ/
fuerza	force	/ˈfweɾθa/
deben	to owe	/deˈbeɾ/
supone	to suppose/ to surmise/ to assume/ to guess/ to imagine/ to…	/supoˈneɾ/
estábamos	to be (have a temporary or permanent location in space)	/esˈtaɾ/
ambos	both	/ˈambos/
ay	ah!/ alas!	/ˈai/
estuve	to be (have a temporary or permanent location in space)	/esˈtaɾ/
encontré	to meet	/enkonˈtɾaɾ/
vuelto	to return/ to revert/ to get back	/bolˈbeɾ/
dolor	pain/ ache/ aching soreness/ tenderness (physical)	/doˈloɾ/
dile	to say/ to tell	/deˈθiɾ/
encanta	to charm/ to enchant	/enkanˈtaɾ/
edad	age	/eˈdad/
darle	to give/ to give out	/ˈdaɾ/
pie	foot (a part of the body)	/ˈpje/
negro	black (the color perceived in the absence of light)	/ˈneɡɾo/
ganar	to gain	/ɡaˈnaɾ/
york	York	/ˈʝoɾk/
aire	air (the substance constituting earth's atmosphere)	/ˈaiɾe/
lamento	to lament/ to regret	/lamenˈtaɾ/
verlo	to see/ to spot	/ˈbeɾ/
asesinato	assassination	/asesiˈnato/
vio	to see/ to spot	/ˈbeɾ/
adónde	to where/ whither/ whereto	/aˈdonde/
llegado	to arrive/ get (to)	/ʝeˈɡaɾ/
disculpe	to excuse/ forgive/ pardon	/diskulˈpaɾ/
s	The twentieth letter of the Spanish alphabet/ written in the Latin…	/s/
cita	to cite	/θiˈtaɾ/
estaría	to be (have a temporary or permanent location in space)	/esˈtaɾ/
fuiste	to go (away from speaker and listener)	/ˈiɾ/
sistema	system	/sisˈtema/
gusto	translated as "to like"/ analyzable in structure as "to please"…	/ɡusˈtaɾ/
pobre	poor (lacking money/ resources/ etc.)	/ˈpobɾe/
negocio	business/ enterprise (commercial enterprise or establishment)	/neˈɡoθjo/
mente	mind/ intellect	/ˈmente/
tuyo	yours	/ˈtuʝo/
campo	countryside/ country	/ˈkampo/
mire	to look at (to try to see/ to pay attention to with one’s eyes)	/miˈɾaɾ/
situación	situation/ scenario/ picture	/sitwaˈθjon/
tras	after/ following/ in the wake of/ upon	/ˈtɾas/
hotel	hotel	/oˈtel/
vosotros	you/ you guys/ second person plural personal pronoun	/boˈsotɾos/
funciona	to work/ to function	/funθjoˈnaɾ/
foto	photo/ photograph	/ˈfoto/
abogado	lawyer/ solicitor/ counsel.	/aboˈɡado/
loca	crazy/ insane/ mad/ nuts (asserting that something is out of place…	/ˈloko/
propio	own (belonging to)	/ˈpɾopjo/
alrededor	surroundings	/alredeˈdoɾ/
próxima	near	/ˈpɾoɡsimo/
terminado	to (cause to) finish/ to (cause to) end/ to (cause to) terminate/…	/teɾmiˈnaɾ/
hablas	to talk/ to speak/ to communicate using words	/aˈblaɾ/
pagar	to pay	/paˈɡaɾ/
mató	to kill/ slay	/maˈtaɾ/
llamo	to summon/ to call	/ʝaˈmaɾ/
personal	personal	/peɾsoˈnal/
sientes	to feel	/senˈtiɾ/
ocurre	to happen/ to occur	/okuˈriɾ/
ésta	neuter singular of este (“this”)	/ˈesto/
recuerda	to remember/ to recollect	/rekoɾˈdaɾ/
mitad	half	/miˈtad/
quiera	to desire/ to want/ to want to	/keˈɾeɾ/
pelo	hair (a single hair)	/ˈpelo/
tenías	to have/ to possess	/teˈneɾ/
viste	to see/ to spot	/ˈbeɾ/
oficial	official	/ofiˈθjal/
llegó	to arrive/ get (to)	/ʝeˈɡaɾ/
compañía	company	/kompaˈɲia/
relación	relation	/relaˈθjon/
conoce	to know (a person or a place)/ to be familiar with/ to be…	/konoˈθeɾ/
pase	to pass/ to hand/ to slip	/paˈsaɾ/
montón	heap/ pile (collection of things laid in a body/ or thrown…	/monˈton/
mejores	better	/meˈxoɾ/
creí	to believe	/kɾeˈeɾ/
cena	supper/ dinner	/ˈθena/
sentir	to feel	/senˈtiɾ/
través	bend/ turn	/tɾaˈbes/
accidente	accident (unexpected event with negative consequences)	/aɡθiˈdente/
i	and	/i/
ellas	he/ him/ masculine personal third person subject and disjunctive…	/ˈel/
caja	box/ case	/ˈkaxa/
tranquilo	calm/ peaceful/ tranquil/ quiet	/tɾanˈkilo/
bonito	pretty/ cute	/boˈnito/
eras	era/ age	/ˈeɾa/
asi	misspelling of así
pudo	to be able to/ can	/poˈdeɾ/
vive	to applaud	/biˈbaɾ/
vista	to see/ to spot	/ˈbeɾ/
estúpido	stupid	/esˈtupido/
línea	line (a straight path through two or more points)	/ˈlinea/
caballeros	horseman	/kabaˈʝeɾo/
haremos	to do	/aˈθeɾ/
dan	to give/ to give out	/ˈdaɾ/
quédate	to be (as a result of something)/ to end up	/keˈdaɾ/
tienda	to tend to/ to have a tendency	/tenˈdeɾ/
comprar	to buy (to obtain in exchange of money or goods)	/komˈpɾaɾ/
entendido	to understand/ to fathom	/entenˈdeɾ/
centro	center	/ˈθentɾo/
salvo	safe	/ˈsalbo/
mes	month	/ˈmes/
joe	to annoy/ bug/ bother/ irritate	/xoˈdeɾ/
sol	sun	/ˈsol/
tonto	stupid	/ˈtonto/
hambre	hunger	/ˈambɾe/
michael
mesa	table	/ˈmesa/
respuesta	reply/ response/ answer	/resˈpwesta/
completamente	completely	/komˌpletaˈmente/
david	David	/daˈbid/
carta	letter (document)	/ˈkaɾta/
totalmente	totally	/toˌtalˈmente/
imposible	impossible	/impoˈsible/
pruebas	to prove	/pɾoˈbaɾ/
novio	boyfriend (romantic partner)	/ˈnobjo/
normal	normal/ standard/ regular/ fine	/noɾˈmal/
gustan	translated as "to like"/ analyzable in structure as "to please"…	/ɡusˈtaɾ/
frank
pude	to be able to/ can	/poˈdeɾ/
charlie
traje	suit	/ˈtɾaxe/
dirección	direction	/diɾeɡˈθjon/
siete	seven	/ˈsjete/
dijeron	to say/ to tell	/deˈθiɾ/
placer	to like (something or someone)	/plaˈθeɾ/
sean	to be (essentially or identified as)	/ˈseɾ/
tendrá	to have/ to possess	/teˈneɾ/
barco	boat (usually with a concave hull)	/ˈbaɾko/
blanco	white	/ˈblanko/
tom
profesor	professor (a faculty member)	/pɾofeˈsoɾ/
servicio	service	/seɾˈbiθjo/
muchacho	boy	/muˈt͡ʃat͡ʃo/
reunión	meeting/ session/ appointment	/reuˈnjon/
dejado	to leave (to place)	/deˈxaɾ/
ley	law (a well-established characteristic of nature)	/ˈlei/
quisiera	to desire/ to want/ to want to	/keˈɾeɾ/
hubo	have/ forms the perfect aspect	/aˈbeɾ/
george
programa	programme/ program	/pɾoˈɡɾama/
carrera	race	/kaˈreɾa/
cumpleaños	birthday	/kumpleˈaɲos/
muchachos	boy	/muˈt͡ʃat͡ʃo/
culo	ass/ arse/ booty/ rear/ behind/ butt/ buttocks	/ˈkulo/
canción	song	/kanˈθjon/
hermosa	gorgeous/ beautiful/ handsome/ lovely	/eɾˈmoso/
universidad	university/ (US) college	/unibeɾsiˈdad/
boda	wedding	/ˈboda/
decirme	to say/ to tell	/deˈθiɾ/
cualquiera	apocopic form of cualquiera/ any/ whatever/ whichever	/kwalˈkjeɾ/
tengas	to have/ to possess	/teˈneɾ/
hacía	to do	/aˈθeɾ/
estés	to be (have a temporary or permanent location in space)	/esˈtaɾ/
sala	room (a separate part of a building)	/ˈsala/
llevo	to take somewhere (most of the time away from the speaker)	/ʝeˈbaɾ/
decisión	decision	/deθiˈsjon/
espere	to hope	/espeˈɾaɾ/
don	sir/ master/ lord	/ˈdon/
necesario	necessary/ requisite	/neθeˈsaɾjo/
sal	salt/ table salt	/ˈsal/
entra	to enter/ to come in/ to get in/ to go in/ to get inside/ to come…	/enˈtɾaɾ/
prisa	hurry/ rush/ urgency	/ˈpɾisa/
carajo	cock	/kaˈɾaxo/
embargo	embargo	/emˈbaɾɡo/
interesante	interesting	/inteɾeˈsante/
tendrás	to have/ to possess	/teˈneɾ/
escuchar	to listen to/ to hear out	/eskuˈt͡ʃaɾ/
abuela	grandmother/ female equivalent of abuelo	/aˈbwela/
hicieron	to do	/aˈθeɾ/
detective	detective	/deteɡˈtibe/
horrible	horrible	/oˈrible/
suelo	to pave	/soˈlaɾ/
fotos	photo/ photograph	/ˈfoto/
cárcel	prison	/ˈkaɾθel/
acá	here (in the speaker's location)	/aˈka/
io
mike
siéntate	to seat	/senˈtaɾ/
decía	to say/ to tell	/deˈθiɾ/
intentando	to try/ to attempt/ especially: to strain or put forth effort in…	/intenˈtaɾ/
vámonos	to go (away from speaker and listener)	/ˈiɾ/
maldición	curse	/maldiˈθjon/
silencio	to silence	/silenˈθjaɾ/
muerta	to die	/moˈɾiɾ/
capaz	able/ capable	/kaˈpaθ/
salió	to go out/ to leave/ to depart/ to head out	/saˈliɾ/
club	club (an association of members joining together for some common…	/ˈklub/
terminar	to (cause to) finish/ to (cause to) end/ to (cause to) terminate/…	/teɾmiˈnaɾ/
temo	to fear	/teˈmeɾ/
broma	joke/ prank/ practical joke	/ˈbɾoma/
gobierno	government	/ɡoˈbjeɾno/
prometo	to promise	/pɾomeˈteɾ/
cámara	room	/ˈkamaɾa/
media	half (one of two equal parts of any whole)	/ˈmedja/
terrible	terrible/ awful/ horrible (very bad)	/teˈrible/
llamó	to summon/ to call	/ʝaˈmaɾ/
regalo	present/ gift	/reˈɡalo/
amable	kind/ amiable/ gracious	/aˈmable/
dulce	sweet (having a pleasant taste/ especially induced by sugar)	/ˈdulθe/
muertos	to die	/moˈɾiɾ/
querías	to desire/ to want/ to want to	/keˈɾeɾ/
ataque	attack (an attempt to damage an opponent or enemy)	/aˈtake/
das	to give/ to give out	/ˈdaɾ/
navidad	Nativity/ the birth of Jesus Christ	/nabiˈdad/
negocios	business/ enterprise (commercial enterprise or establishment)	/neˈɡoθjo/
pudiera	to be able to/ can	/poˈdeɾ/
ocho	eight (8)	/ˈot͡ʃo/
avión	aeroplane/ airplane/ plane	/aˈbjon/
investigación	investigation	/imbestiɡaˈθjon/
acabó	to finish/ to end	/akaˈbaɾ/
juro	to swear/ to take an oath	/xuˈɾaɾ/
mantener	to keep	/manteˈneɾ/
ejército	army	/eˈxeɾθito/
papel	paper	/paˈpel/
partes	to divide/ split	/paɾˈtiɾ/
ten	second-person singular imperative of tener	/ˈten/
gracioso	funny/ amusing	/ɡɾaˈθjoso/
diría	to say/ to tell	/deˈθiɾ/
principio	principle	/pɾinˈθipjo/
delante	in front of/ before (spatially)	/deˈlante/
teniente	lieutenant	/teˈnjente/
deseo	to wish	/deseˈaɾ/
vayas	to go (away from speaker and listener)	/ˈiɾ/
nave	ship/ vessel (with a concave hull)	/ˈnabe/
sale	ok	/ˈsale/
basura	trash/ waste/ garbage/ rubbish/ nonsense	/baˈsuɾa/
vine	first-person singular preterite indicative of venir	/ˈbine/
contacto	contact	/konˈtaɡto/
esposo	wife	/esˈposa/
tren	train	/ˈtɾen/
encontramos	to meet	/enkonˈtɾaɾ/
dale	to give/ to give out	/ˈdaɾ/
verdadero	true/ real	/beɾdaˈdeɾo/
tuya	feminine singular of tuyo	/ˈtuʝa/
alma	soul	/ˈalma/
hazlo	to do	/aˈθeɾ/
disculpa	to excuse/ forgive/ pardon	/diskulˈpaɾ/
junto	together	/ˈxunto/
anda	a bier or small platform/ when carried by people (usually 4 or…	/ˈanda/
tendré	to have/ to possess	/teˈneɾ/
matrimonio	matrimony (sacrament)	/matɾiˈmonjo/
saberlo	to know/ to understand (a fact)	/saˈbeɾ/
locura	madness/ craziness	/loˈkuɾa/
oro	gold.	/ˈoɾo/
permiso	permission	/peɾˈmiso/
director	director	/diɾeɡˈtoɾ/
peligro	peril/ danger	/peˈliɡɾo/
libertad	liberty/ freedom	/libeɾˈta/
alegro	to make happy	/aleˈɡɾaɾ/
baja	short (of little height)	/ˈbaxo/
tendremos	to have/ to possess	/teˈneɾ/
derecha	straight (not crooked or bent/ having a constant direction…	/deˈɾet͡ʃo/
encuentra	to meet	/enkonˈtɾaɾ/
pies	plural of pie	/ˈpjes/
segunda	second (after the first)	/seˈɡundo/
maravilloso	wonderful/ marvelous	/maɾabiˈʝoso/
espacio	space (distance between things)	/esˈpaθjo/
rato	rat (medium-sized rodent belonging to the Rattus genus)	/ˈrata/
abuelo	grandmother/ female equivalent of abuelo	/aˈbwela/
esperaba	to hope	/espeˈɾaɾ/
mirando	to look at (to try to see/ to pay attention to with one’s eyes)	/miˈɾaɾ/
salud	health	/saˈlud/
sorpresa	surprise (something not expected)	/soɾˈpɾesa/
ninguno	no/ none	/ninˈɡuno/
miren	to look at (to try to see/ to pay attention to with one’s eyes)	/miˈɾaɾ/
triste	sad/ saddened/ blue/ gloomy/ unhappy/ joyless/ triste	/ˈtɾiste/
aun	even (implying an extreme example in the case mentioned)	/aˈun/
pensado	to think/ ponder	/penˈsaɾ/
maestro	master	/maˈestɾo/
según	according to	/seˈɡun/
infierno	hell	/inˈfjeɾno/
podrían	to be able to/ can	/poˈdeɾ/
tipos	kind/ type/ sort/ manner	/ˈtipo/
tía	uncle (the brother/ brother-in-law/ or male cousin or…	/ˈtio/
crimen	crime	/ˈkɾimen/
conocido	to know (a person or a place)/ to be familiar with/ to be…	/konoˈθeɾ/
consejo	advice/ counsel/ piece of advice	/konˈsexo/
ante	in front of/ before	/ˈante/
iglesia	church	/iˈɡlesja/
intento	attempt	/inˈtento/
mayoría	majority	/maʝoˈɾia/
doy	to give/ to give out	/ˈdaɾ/
peter
hicimos	to do	/aˈθeɾ/
escena	scene	/esˈθena/
piso	to step/ to walk/ to tread	/piˈsaɾ/
señal	sign	/seˈɲal/
honor	honor	/oˈnoɾ/
llamas	flame	/ˈʝama/
abre	to open/ open up	/aˈbɾiɾ/
cerebro	brain	/θeˈɾebɾo/
veras	true/ real	/ˈbeɾo/
viendo	to see/ to spot	/ˈbeɾ/
pone	to put/ to put up/ to place/ to lay	/poˈneɾ/
pregunto	to ask	/pɾeɡunˈtaɾ/
cocina	kitchen	/koˈθina/
vestido	dressed	/besˈtido/
inteligente	intelligent	/inteliˈxente/ [ĩn̪.t̪e.liˈxẽn̪.t̪e]
vieja	old (having existed for a long time)	/ˈbjexo/
caballo	horse	/kaˈbaʝo/
vienen	Senses relating to literal movement.	/beˈniɾ/
vidas	life	/ˈbida/
bar	bar/ coffee shop/ café/ pub (an establishment where refreshments…	/ˈbaɾ/
corte	cut (the act of cutting)	/ˈkoɾte/
sucedió	to happen/ to befall/ to occur	/suθeˈdeɾ/
adentro	inside (especially implying a motion into)	/aˈdentɾo/
drogas	drug	/ˈdɾoɡa/
enseguida	immediately	/enseˈɡida/
busca	to seek/ search for/ look for/ try to find/ to scour	/busˈkaɾ/
agradable	agreeable/ pleasant	/aɡɾaˈdable/
carne	flesh/ the soft part of a body which covers the bones	/ˈkaɾne/
parecía	to seem/ to see fit	/paɾeˈθeɾ/
departamento	department	/depaɾtaˈmento/
lindo	to abut	/linˈdaɾ/
mar	March	/ˈmaɾθo/
duda	doubt	/ˈduda/
edificio	building	/ediˈfiθjo/
conocer	to know (a person or a place)/ to be familiar with/ to be…	/konoˈθeɾ/
cargo	charge/ burden	/ˈkaɾɡo/
víctima	victim	/ˈbiɡtima/
luna	moon	/ˈluna/
energía	energy	/eneɾˈxia/
frío	to fry	/fɾeˈiɾ/
hablo	to talk/ to speak/ to communicate using words	/aˈblaɾ/
baile	to dance	/baiˈlaɾ/
trabaja	to work	/tɾabaˈxaɾ/
misión	mission/ quest	/miˈsjon/
listos	clever/ smart (with ser)	/ˈlisto/
ayudarte	to help	/aʝuˈdaɾ/
izquierda	left (side/ direction)	/iθˈkjeɾda/
paul
beber	to drink	/beˈbeɾ/
deje	to leave (to place)	/deˈxaɾ/
finalmente	lastly/ finally/ in the end	/fiˌnalˈmente/
simple	simple (uncomplicated)	/ˈsimple/
daré	to give/ to give out	/ˈdaɾ/
sabías	to know/ to understand (a fact)	/saˈbeɾ/
puedas	to be able to/ can	/poˈdeɾ/
puso	third-person singular preterite indicative of poner	/ˈpuso/
creía	to believe	/kɾeˈeɾ/
regresar	to return/ go back/ come back	/reɡɾeˈsaɾ/
llega	to arrive/ get (to)	/ʝeˈɡaɾ/
entender	to understand/ to fathom	/entenˈdeɾ/
mirar	to look at (to try to see/ to pay attention to with one’s eyes)	/miˈɾaɾ/
sacar	to put out/ to get out (e.g. a public statement/ an APB/ a release…	/saˈkaɾ/
cambiado	to change/ to shift/ to switch/ to alter	/kamˈbjaɾ/
trae	to bring (in the sense of transport)	/tɾaˈeɾ/
hermoso	gorgeous/ beautiful/ handsome/ lovely	/eɾˈmoso/
opinión	opinion	/opiˈnjon/
verás	to see/ to spot	/ˈbeɾ/
linda	feminine singular of lindo	/linˈdaɾ/
apenas	barely/ scarcely	/aˈpenas/
segundos	second (after the first)	/seˈɡundo/
cerveza	beer	/θeɾˈbeθa/
harás	to do	/aˈθeɾ/
estuviera	to be (have a temporary or permanent location in space)	/esˈtaɾ/
creen	to create	/kɾeˈaɾ/
oír	to hear	/oˈiɾ/
tendría	to have/ to possess	/teˈneɾ/
cuántos	how much/ how many	/ˈkwanto/
hablado	to talk/ to speak/ to communicate using words	/aˈblaɾ/
hablamos	to talk/ to speak/ to communicate using words	/aˈblaɾ/
reina	king	/ˈrei/
temprano	early	/temˈpɾano/
tema	theme/ plot (of a book/ film or other media)	/ˈtema/
prisión	prison (a place or institution of confinement/ especially of…	/pɾiˈsjon/
porqué	a reason (e.g. the reason why something happens)	/poɾˈke/
vuelva	to return/ to revert/ to get back	/bolˈbeɾ/
público	public	/ˈpubliko/
ocurrió	to happen/ to occur	/okuˈriɾ/
veré	to see/ to spot	/ˈbeɾ/
salvar	to save	/salˈbaɾ/
partido	to divide/ split	/paɾˈtiɾ/
bonita	pretty/ cute	/boˈnito/
