you	The pronoun of the second person/ in the nominative/ dative/ and…	/jˈu/
check	1. (Chess) A word of warning denoting that the king is in danger/…	/tʃˈɛk/
hands	1. That part of the fore limb below the forearm or wrist in man…	/hˈændz/
minutes	1. The sixtieth part of an hour/ sixty seconds. (Abbrev. m./ as/ 4…	/mˈɪnəts/
deal	1. A part or portion/ a share/ hence/ an indefinite quantity/…	/dˈil/
different	1. Distinct/ separate/ not the same/ other. "Five different…	/dˈɪfɚənt/
means	1. To have in the mind/ as a purpose/ intention/ etc./ to intend/…	/mˈinz/
point	To appoint. [Obs.] Spenser.	/pˈɔɪnt/
inside	Within the sides of/ in the interior/ contained within/ as/ inside…	/ˌɪnsˈaɪd/
makes	A companion/ a mate/ often/ a husband or a wife. [Obs.] For in…	/mˈeɪks/
asked	1. To request/ to seek to obtain by words/ to petition/ to…	/ˈæskt/
somebody	1. A person unknown or uncertain/ a person indeterminate/ some…	/sˈʌmbˌɑdi/
mine	See Mien. [Obs.]	/mˈaɪn/
making	1. The act of one who makes/ workmanship/ fabrication/…	/mˈeɪkɪŋ/
body	1. The material organized substance of an animal/ whether living…	/bˈɑdi/
afraid	Impressed with fear or apprehension/ in fear/ apprehensive.…	/əfrˈeɪd/
sleep	imp. of Sleep. Slept. Chaucer.	/slˈip/
chance	1. A supposed material or psychical agent or mode of activity…	/tʃˈæns/
dear	1. Bearing a high price/ high-priced/ costly/ expensive. The…	/dˈɪr/
quite	See Quit. [Obs.] Chaucer.	/kwˈaɪt/
four	One more than three/ twice two.	/fˈɔr/
anyway	Anywise/ at all. Tennyson. Southey.	/ˈɛniwˌeɪ/
close	1. To stop/ or fill up/ as an opening/ to shut/ as/ to close the…	/klˈoʊs/
ain
party	1. A part or portion. [Obs.] "The most party of the time."…	/pˈɑrti/
fun	Sport/ merriment/ frolicsome amusement. "Oddity/ frolic/ and fun."…	/fˈʌn/
against	1. Abreast/ opposite to/ facing/ towards/ as/ against the mouth of…	/əɡˈɛnst/
word	1. The spoken sign of a conception or an idea/ an articulate or…	/wˈɝd/
comes	The answer to the theme (dux) in a fugue.	/kˈʌmz/
important	1. Full of/ or burdened by/ import/ charged with great interests/…	/ˌɪmpˈɔrtənt/
set	1. To cause to sit/ to make to assume a specified position or…	/sˈɛt/
shall	1. To owe/ to be under obligation for. [Obs.] "By the faith I…	/ʃˈæl/
story	A set of rooms on the same floor or level/ a floor/ or the space…	/stˈɔri/
number	1. That which admits of being counted or reckoned/ a unit/ or an…	/nˈʌmbɚ/
daughter	1. The female offspring of the human species/ a female child of…	/dˈɔtɚ/
least	Smallest/ either in size or degree/ shortest/ lowest/ most…	/lˈist/
waiting	a. & n. from Wait/ v. In waiting/ in attendance/ as/ lords in…	/wˈeɪtɪŋ/
hurt	(a) A band on a trip-hammer helve/ bearing the trunnions. (b) A…	/hˈɝt/
wish	1. To have a desire or yearning/ to long/ to hanker. They cast…	/wˈɪʃ/
moment	1. A minute portion of time/ a point of time/ an instant/ as/ at…	/mˈoʊmənt/
fight	1. To strive or contened for victory/ with armies or in single…	/fˈaɪt/
week	A period of seven days/ usually that reckoned from one Sabbath or…	/wˈik/
husband	1. The male head of a household/ one who orders the economy of a…	/hˈʌzbənd/
girls	1. A young person of either sex/ a child. [Obs.] Chaucer. 2. A…	/ɡˈɝlz/
rest	To arrest. [Obs.]	/rˈɛst/
married	1. Being in the state of matrimony/ wedded/ as/ a married man or…	/mˈɛrid/
fire	1. The evolution of light and heat in the combustion of bodies/…	/fˈaɪɚ/
game	Crooked/ lame/ as/ a game leg. [Colloq.]	/ɡˈeɪm/
nobody	1. No person/ no one/ not anybody. 2. Hence: A person of no…	/nˈoʊbˌɑdˌi/
mr		/mˈɪstɚ/
children	pl. of Child.	/tʃˈɪldrən/
side	1. The margin/ edge/ verge/ or border of a surface/ especially…	/sˈaɪd/
stand	1. To be at rest in an erect position/ to be fixed in an upright…	/stˈænd/
read	Rennet. See 3d Reed. [Prov. Eng.]	/rˈɛd/
though	Granting/ admitting/ or supposing that/ notwithstanding that/ if.…	/ðˈoʊ/
cut	1. To sparate the parts of with/ or as with/ a sharp instrument/…	/kˈʌt/
started	1. To leap/ to jump. [Obs.] 2. To move suddenly/ as with a spring…	/stˈɑrtɪd/
sister	1. A female who has the same parents with another person/ or who…	/sˈɪstɚ/
supposed	1. To represent to one's self/ or state to another/ not as true or…	/səpˈoʊzd/
between	1. In the space which separates/ betwixt/ as/ New York is between…	/bɪtwˈin/
child	1. A son or a daughter/ a male or female descendant/ in the first…	/tʃˈaɪld/
goes	Gone. Chaucer.	/ɡˈoʊz/
hours	Goddess of the seasons/ or of the hours of the day. Lo! where the…	/ˈaʊɚz/
speak	1. To utter words or articulate sounds/ as human beings/ to…	/spˈik/
women	pl. of Woman.	/wˈɪmən/
behind	1. On the side opposite the front or nearest part/ on the back…	/bɪhˈaɪnd/
almost	Nearly/ well nigh/ all but/ for the greatest part. Almost thou…	/ˈɔlmˌoʊst/
truth	1. The quality or being true/ as: -- (a) Conformity to fact or…	/trˈuθ/
blood	1. The fluid which circulates in the principal vascular system of…	/blˈʌd/
able	1. Fit/ adapted/ suitable. [Obs.] A many man/ to ben an abbot…	/ˈeɪbəl/
lady	1. A woman who looks after the domestic affairs of a family/ a…	/lˈeɪdi/
anymore		/ˌɛnimˈɔr/
playing	a. & vb. n. of Play. Playing cards. See under Card.	/plˈeɪɪŋ/
gets	Jet/ the mineral. [Obs.] Chaucer.	/ɡˈɛts/
shot	imp. & p. p. Shoot.	/ʃˈɑt/
reason	1. A thought or a consideration offered in support of a…	/rˈizən/
trouble	1. To put into confused motion/ to disturb/ to agitate. An angel…	/trˈʌbəl/
break	1. To strain apart/ to sever by fracture/ to divide with violence/…	/brˈeɪk/
war	Ware/ aware. [Obs.] Chaucer.	/wˈɔr/
city	1. A large town. 2. A corporate town/ in the United States/ a town…	/sˈɪti/
walk	1. To move along on foot/ to advance by steps/ to go on at a…	/wˈɔk/
town	1. Formerly: (a) An inclosure which surrounded the mere homestead…	/tˈaʊn/
trust	1. Assured resting of the mind on the integrity/ veracity/…	/trˈʌst/
met	of Meet.	/mˈɛt/
office	1. That which a person does/ either voluntarily or by appointment/…	/ˈɔfɪs/
question	1. The act of asking/ interrogation/ inquiry/ as/ to examine by…	/kwˈɛstʃən/
brought		/brˈɔt/
yours	See the Note under Your.	/jˈʊrz/
welcome	1. Received with gladness/ admitted willingly to the house/…	/wˈɛlkəm/
high	To hie. [Obs.] Men must high them apace/ and make haste. Holland.	/hˈaɪ/
wow		/wˈaʊ/
couple	1. That which joins or links two things together/ a bond or tie/ a…	/kˈʌpəl/
half	1. Consisting of a moiety/ or half/ as/ a half bushel/ a half…	/hˈæf/
died	1. To pass from an animate to a lifeless state/ to cease to live/…	/dˈaɪd/
cool	1. Moderately cold/ between warm and cold/ lacking in warmth/…	/kˈul/
free	1. Exempt from subjection to the will of others/ not under…	/frˈi/
either	1. One of two/ the one or the other/ -- properly used of two…	/ˈiðɚ/
seems	To appear/ or to appear to be/ to have a show or semblance/ to…	/sˈimz/
power	Same as Poor/ the fish.	/pˈaʊɚ/
whoa	Stop/ stand/ hold. See Ho/ 2.	/wˈoʊ/
bye	1. A thing not directly aimed at/ something which is a secondary…	/bˈaɪ/
buy	1. To acquire the ownership of (property) by giving an accepted…	/bˈaɪ/
telling	Operating with great effect/ effective/ as/ a telling speech. --…	/tˈɛlɪŋ/
honey	1. A sweet viscid fluid/ esp. that collected by bees from flowers…	/hˈʌni/
tried	imp. & p. p. of Try. Also adj. Proved/ tested/ faithful/…	/trˈaɪd/
front	1. The forehead or brow/ the part of the face above the eyes/…	/frˈʌnt/
team	1. A group of young animals/ especially of young ducks/ a brood/ a…	/tˈim/
answer	1. To speak in defense against/ to reply to in defense/ as/ to…	/ˈænsɚ/
gun	1. A weapon which throws or propels a missile to a distance/ any…	/ɡˈʌn/
boys	A male child/ from birth to the age of puberty/ a lad/ hence/ a…	/bˈɔɪz/
line	1. Flax/ linen. [Obs.] "Garments made of line." Spenser. 2. The…	/lˈaɪn/
send	1. To cause to go in any manner/ to dispatch/ to commission or…	/sˈɛnd/
news	1. A report of recent occurences/ information of something that…	/nˈuz/
stupid	1. Very dull/ insensible/ senseless/ wanting in understanding/…	/stˈupəd/
bed	1. An article of furniture to sleep or take rest in or on/ a…	/bˈɛd/
hurry	1. To hasten/ to impel to greater speed/ to urge on. Impetuous…	/hˈɝi/
full	1. Filled up/ having within its limits all that it can contain/…	/fˈʊl/
months	One of the twelve portions into which the year is divided/ the…	/mˈʌnθs/
save	The herb sage/ or salvia. [Obs.] Chaucer.	/sˈeɪv/
sometimes	1. Formerly/ sometime. [Obs.] That fair and warlike form In which…	/səmtˈaɪmz/
become	1. To pass from one state to another/ to enter into some state or…	/bɪkˈʌm/
along	1. By the length/ in a line with the length/ lengthwise. Some laid…	/əlˈɔŋ/
hate	1. To have a great aversion to/ with a strong desire that evil…	/hˈeɪt/
food	1. What is fed upon/ that which goes to support life by being…	/fˈud/
outside	1. The external part of a thing/ the part/ end/ or side which…	/ˈaʊtsˈaɪd/
light	1. That agent/ force/ or action in nature by the operation of…	/lˈaɪt/
l	1. L is the twelfth letter of the English alphabet/ and a vocal…	/ˈɛl/
needs	Of necessity/ necessarily/ indispensably/ -- often with must/ and…	/nˈidz/
dog	1. (Zoöl.) A quadruped of the genus Canis/ esp. the domestic dog…	/dˈɔɡ/
country	1. A tract of land/ a region/ the territory of an independent…	/kˈʌntri/
clear	1. Free from opaqueness/ transparent/ bright/ light/ luminous/…	/klˈɪr/
order	1. Regular arrangement/ any methodical or established succession…	/ˈɔrdɚ/
em	The portion of a line formerly occupied by the letter m/ then a…	/ˈɛm/
fact	1. A doing/ making/ or preparing. [Obs.] A project for the fact…	/fˈækt/
lord	A hump-backed person/ -- so called sportively. [Eng.] Richardson…	/lˈɔrd/
captain	1. A head/ or chief officer/ as: (a) The military officer who…	/kˈæptən/
six	One more than five/ twice three/ as/ six yards. Six Nations…	/sˈɪks/
hot	of Hote. [Obs.] Spenser.	/hˈɑt/
funny	Droll/ comical/ amusing/ laughable. Funny bone. See crazy bone/…	/fˈʌni/
black	1. Destitute of light/ or incapable of reflecting it/ of the color…	/blˈæk/
alive	1. Having life/ in opposition to dead/ living/ being in a state in…	/əlˈaɪv/
pick	1. To throw/ to pitch. [Obs.] As high as I could pick my lance.…	/pˈɪk/
feeling	1. Possessing great sensibility/ easily affected or moved/ as/ a…	/fˈilɪŋ/
living	1. Being alive/ having life/ as/ a living creature. 2. Active/…	/lˈɪvɪŋ/
cause	1. That which produces or effects a result/ that from which…	/kˈɑz/
ahead	1. In or to the front/ in advance/ onward. The island bore but a…	/əhˈɛd/
lose	1. To part with unintentionally or unwillingly/ as by accident/…	/lˈuz/
king	A Chinese musical instrument/ consisting of resonant stones or…	/kˈɪŋ/
plan	1. A draught or form/ properly/ a representation drawn on a plane/…	/plˈæn/
dinner	1. The principal meal of the day/ eaten by most people about…	/dˈɪnɚ/
sighs	1. To inhale a larger quantity of air than usual/ and immediately…	/sˈaɪz/
sort	Chance/ lot/ destiny. [Obs.] By aventure/ or sort/ or cas…	/sˈɔrt/
leaving	To send out leaves/ to leaf/ -- often with out. G. Fletcher.	/lˈivɪŋ/
shouldn
running	1. Moving or advancing by running. Specifically/ of a horse/ (a)…	/rˈʌnɪŋ/
boss	1. Any protuberant part/ a round/ swelling part or body/ a…	/bˈɑs/
alright		/ˌɔlrˈaɪt/
promise	1. In general/ a declaration/ written or verbal/ made by one…	/prˈɑməs/
taken	p. p. of Take.	/tˈeɪkən/
safe	1. Free from harm/ injury/ or risk/ untouched or unthreatened by…	/sˈeɪf/
ma	1. A child's word for mother. 2. [Hind.] In Oriental countries/ a…	/mˈɑ/
book	1. A collection of sheets of paper/ or similar material/ blank/…	/bˈʊk/
sent	See Scent/ v. & n. [Obs.] Spenser.	/sˈɛnt/
white	1. Reflecting to the eye all the rays of the spectrum combined/…	/wˈaɪt/
hour	1. The twenty-fourth part of a day/ sixty minutes. 2. The time of…	/ˈaʊɚ/
anybody	1. Any one out of an indefinite number of persons/ anyone/ any…	/ˈɛnibədi/
small	1. Having little size/ compared with other things of the same…	/smˈɔl/
perfect	1. Brought to consummation or completeness/ completed/ not…	/pɚfˈɛkt/
lives	pl. of Life.	/lˈɪvz/
special	1. Of or pertaining to a species/ constituting a species or sort.…	/spˈɛʃəl/
parents	1. One who begets/ or brings forth/ offspring/ a father or a…	/pˈɛrənts/
s	the nineteenth letter of the English alphabet/ is a consonanat/…	/ˈɛs/
john	A proper name of a man. John-apple/ a sort of apple ripe about St.…	/dʒˈɑn/
himself	1. An emphasized form of the third person masculine pronoun/ --…	/hɪmsˈɛlf/
perhaps	By chance/ peradventure/ perchance/ it may be. And pray God/ if…	/pɚhˈæps/
sounds	The air bladder of a fish/ as/ cod sounds are an esteemed article…	/sˈaʊndz/
serious	1. Grave in manner or disposition/ earnest/ thoughtful/ solemn/…	/sˈɪriəs/
sick	1. Affected with disease of any kind/ ill/ indisposed/ not in…	/sˈɪk/
company	1. The state of being a companion or companions/ the act of…	/kˈʌmpənˌi/
ha	An exclamation denoting surprise/ joy/ or grief. Both as uttered…	/hˈɑ/
scared	1. A mark in the skin or flesh of an animal/ made by a wound or…	/skˈɛrd/
uncle	1. The brother of one's father or mother/ also applied to an…	/ˈʌŋkəl/
poor	1. Destitute of property/ wanting in material riches or goods/…	/pˈur/
red	. imp. & p. p. of Read. Spenser.	/rˈɛd/
past	Of or pertaining to a former time or state/ neither present nor…	/pˈæst/
earth	1. The globe or planet which we inhabit/ the world/ in distinction…	/ˈɝθ/
possible	Capable of existing or occurring/ or of being conceived or thought…	/pˈɑsəbəl/
shoot	An inclined plane/ either artificial or natural/ down which…	/ʃˈut/
touch	1. To come in contact with/ to hit or strike lightly against/ to…	/tˈʌtʃ/
sound	The air bladder of a fish/ as/ cod sounds are an esteemed article…	/sˈaʊnd/
top	1. A child's toy/ commonly in the form of a conoid or pear/ made…	/tˈɑp/
ass	1. (Zoöl.) A quadruped of the genus Equus (E. asinus)/ smaller…	/ˈæs/
laughs	1. To show mirth/ satisfaction/ or derision/ by peculiar movement…	/lˈæfs/
cannot	Am/ is/ or are/ not able/ -- written either as one word or two.	/kˈænɑt/
asking	1. The act of inquiring or requesting/ a petition/ solicitation.…	/ˈæskɪŋ/
win	1. To gain by superiority in competition or contest/ to obtain by…	/wˈɪn/
glad	1. Pleased/ joyous/ happy/ cheerful/ gratified/ -- opposed to…	/ɡlˈæd/
control	1. A duplicate book/ register/ or account/ kept to correct or…	/kəntrˈoʊl/
hmm		/hm/
human	Belonging to man or mankind/ having the qualities or attributes of…	/hjˈumən/
drive	1. To impel or urge onward by force in a direction away from one/…	/drˈaɪv/
hair	1. The collection or mass of filaments growing from the skin of an…	/hˈɛr/
jack	A large tree/ the Artocarpus integrifolia/ common in the East…	/dʒˈæk/
bitch	1. The female of the canine kind/ as of the dog/ wolf/ and fox. 2.…	/bˈɪtʃ/
luck	That which happens to a person/ an event/ good or ill/ affecting…	/lˈʌk/
murder	The offense of killing a human being with malice prepense or…	/mˈɝdɚ/
happens	1. To come by chance/ to come without previous expectation/ to…	/hˈæpənz/
air	1. The fluid which we breathe/ and which surrounds the earth/ the…	/ˈɛr/
ten	One more than nine/ twice five. With twice ten sail I crossed the…	/tˈɛn/
daddy	Diminutive of Dad. Dryden.	/dˈædi/
finally	1. At the end or conclusion/ ultimately/ lastly/ as/ the contest…	/fˈaɪnəli/
chuckles	1. To call/ as a hen her chickens/ to cluck. [Obs.] Dryden. 2. To…	/tʃˈʌkəlz/
fast	1. To abstain from food/ to omit to take nourishment in whole or…	/fˈæst/
cold	1. Deprived of heat/ or having a low temperature/ not warm or hot/…	/kˈoʊld/
