e	The fifth letter of the Italian alphabet/ called e and written in…	/ˈe/
voglia	wish/ will/ desire/ longing	/ˈvɔʎ.ʎa/
mettere	to put/ to place/ to lay/ to set	/ˈmet.te.re/
fammi	compound of fa'/ the second-person singular imperative form of…	/ˈfam.mi/
uccidere	to kill	/utˈt͡ʃi.de.re/
vogliamo	inflection of volere:	/voʎˈʎa.mo/
faremo	first-person plural future of fare
però	yet/ but/ however/ nevertheless	/peˈrɔ/
genitori	masculine plural of genitore	/d͡ʒe.niˈto.ri/
sesso	sex (quality of being male or female)	/ˈsɛs.so/
potete	second-person plural present indicative of potere	/poˈte.te/
ricevuto	past participle of ricevere	/ri.t͡ʃeˈvu.to/
vivo	alive/ live	/ˈvi.vo/
presidente	chairman/ chairperson/ chair/ chief	/pre.siˈdɛn.te/
città	town/ city	/t͡ʃitˈta/
citta	female equivalent of citto	/ˈt͡ʃit.ta/
succedendo	gerund of succedere
ospedale	hospital	/os.peˈda.le/
fu	deceased/ late	/ˈfu/
agli	contraction of a gli/ to the/ at the	/ˈaʎ.ʎi/
scritto	past participle of scrivere	/ˈskrit.to/
smettila	second-person singular imperative of smetterla
vada	inflection of andare:	/ˈva.da/
attenzione	attention	/at.tenˈt͡sjo.ne/
sulle	plant of the genus Sulla/ particularly Sulla coronaria.
bere	to drink	/ˈbe.re/
situazione	situation/ position/ condition/ circumstances	/si.tu.atˈt͡sjo.ne/
omicidio	murder (Britain)/ homicide (US)	/o.miˈt͡ʃi.djo/
revisione	review (process)	/re.viˈzjo.ne/
avesse	third-person singular imperfect subjunctive of avere	/aˈves.se/
ottimo	very good/ very fine/ excellent/ perfect/ splendid	/ˈɔt.ti.mo/
cura	care	/ˈku.ra/
durante	during	/duˈran.te/
provato	exhausted	/proˈva.to/
parole	plural of parola (“words”)	/paˈrɔ.le/
lasciare	to leave (to leave something behind)	/laʃˈʃa.re/
dicono	third-person plural present indicative of dire	/ˈdi.ko.no/
new
prossima	very near/ near/ close	/ˈprɔs.si.mo/
nostre	our	/ˈnɔs.tro/
arrivato	successful	/ar.riˈva.to/
paese	country (nation)	/paˈe.ze/
andate	past participle of andare	/anˈda.to/
chiunque	whoever	/kiˈun.kwe/
capisci	inflection of capire:	/kaˈpiʃ.ʃi/
pace	peace	/ˈpa.t͡ʃe/
immagino	first-person singular present indicative of immaginare	/imˈma.d͡ʒi.no/
musica	music	/ˈmu.zi.ka/
tieni	inflection of tenere:
oddio	oh God/ oh my God/ God!	/odˈdi.o/
jack
libro	book	/ˈli.bro/
eravamo	first-person plural imperfect indicative of essere	/e.raˈva.mo/
amica	friend/ companion/ partner	/aˈmi.ko/
diventare	to become (rich/ dry/ a doctor/ etc.)/ to go (crazy/ etc.)/ to…	/di.venˈta.re/
sui	contraction of su i/ on the
sbagliato	wrong/ mistaken/ erroneous/ incorrect	/zbaʎˈʎa.to/
dirmi	compound of the infinitive dire with mi	/ˈdir.mi/
wow
farai	second-person singular future of fare
entra	inflection of entrare:	/ˈen.tra/
venuta	coming	/veˈnu.to/
scelta	choice	/ˈʃel.ta/
voluto	deliberate/ intentional	/voˈlu.to/
portare	to bring/ fetch/ take/ carry	/porˈta.re/
assolutamente	absolutely/ completely/ totally/ dead	/as.so.lu.taˈmen.te/
molte	a lot of/ much/ great/ (in the plural) many/ a lot of/ lots of	/ˈmol.to/
chiedo	first-person singular present indicative of chiedere	/ˈkjɛ.do/
torna	inflection of tornare:
scoperto	overdraft	/skoˈpɛr.to/
fatti	done/ made	/ˈfat.to/
settimane	week	/set.tiˈma.na/
dirlo	compound of the infinitive dire with lo	/ˈdir.lo/
alcuni	some/ a few	/alˈku.no/
prigione	jail/ prison	/priˈd͡ʒo.ne/
giornata	day	/d͡ʒorˈna.ta/
piuttosto	rather/ somewhat/ fairly	/pjutˈtɔs.to/
buono	good/ nice (in general)	/ˈbwɔ.no/
aspettare	to wait for/ await/ wait	/as.petˈta.re/
parli	inflection of parlare:	/ˈpar.li/
arrivare	to arrive/ to come/ to reach	/ar.riˈva.re/
lungo	long	/ˈlun.ɡo/
vede	third-person singular present indicative of vedere	/ˈve.de/
avvocato	lawyer/ counsel/ solicitor/ barrister (male)	/av.voˈka.to/
deciso	past participle of decidere	/deˈt͡ʃi.zo/
sarai	second-person singular future of essere	/saˈraj/
messaggio	message	/mesˈsad.d͡ʒo/
dormire	to sleep	/dorˈmi.re/
dieci	ten	/ˈdjɛ.t͡ʃi/
stupido	stupid/ daft	/ˈstu.pi.do/
usare	to use	/uˈza.re/
dello	contraction of di lo/ of the/ from the
cielo	sky	/ˈt͡ʃɛ.lo/
guardare	to look at/ to watch/ to glance or gaze at	/ɡwarˈda.re/
bagno	bath	/ˈbaɲ.ɲo/
aria	air	/ˈa.rja/
voce	voice	/ˈvo.t͡ʃe/
tornato	past participle of tornare	/torˈna.to/
vuol	apocopic form of vuole	/vwɔl/
giù	down/ downstairs/ below	/ˈd͡ʒu/
conosci	second-person singular present indicative of conoscere	/koˈnoʃ.ʃi/
benissimo	well/ nicely/ OK/ right	/ˈbɛ.ne/
prendo	first-person singular present indicative of prendere	/ˈprɛn.do/
verita
cane	alternative spelling of khan	/ˈkan/
restare	to stay/ to remain (in a location)	/resˈta.re/
chiamare	to call	/kjaˈma.re/
poter	can/ could/ to be able to	/poˈte.re/
campo	field	/ˈkam.po/
luce	light (visible electromagnetic wave/ electrical device providing…	/ˈlu.t͡ʃe/
sam
qualunque	whatever thing/ whichever thing	/kwaˈlun.kwe/
giovane	young	/ˈd͡ʒo.va.ne/
signori	lord (ruler)	/siɲˈɲo.re/
fra	between	/fra/
provare	to try/ to try out/ to test	/proˈva.re/
minuto	tiny/ minute/ emaciated/ thin	/miˈnu.to/
saperlo	compound of the infinitive sapere with lo	/saˈper.lo/
lontano	distant	/lonˈta.no/
gruppo	group/ cluster/ party/ team/ covey	/ˈɡrup.po/
continua	continuous	/konˈti.nu.o/
arrivo	arrival	/arˈri.vo/
gran	apocopic form of grande m or f by sense	/ˈɡran/
realta
cerca	looked for	/ˈt͡ʃer.ko/
passo	footstep (sound)	/ˈpas.so/
domande	question	/doˈman.da/
insomma	in short/ in sum/ in a word/ in conclusion	/inˈsom.ma/
bambina	child/ baby/ toddler/ tot (male or of unspecified gender)	/bamˈbi.no/
pensando	gerund of pensare
capelli	plural of capello (“single hair”)/ head hair	/kaˈpel.li/
trova	inflection of trovare:	/ˈtrɔ.va/
onore	honour/honor (all senses)	/oˈno.re/
aiutare	to help/ assist	/a.juˈta.re/
verità	truth	/ve.riˈta/
prove	plural of prova	/ˈprɔ.va/
funziona	inflection of funzionare:
alto	high/ tall	/ˈal.to/
giu	June	/ˈd͡ʒuɲ.ɲo/
credevo	first-person singular imperfect indicative of credere	/kreˈde.vo/
futuro	future	/fuˈtu.ro/
preoccuparti	compound of the infinitive preoccupare with ti
idiota	idiot/ moron/ maroon/ clot	/iˈdjɔ.ta/
cibo	food	/ˈt͡ʃi.bo/
fretta	hurry/ haste/ rush	/ˈfret.ta/
cara	dear (beloved/ or in the salutation of a letter)/ sweetheart	/ˈka.ro/
finalmente	at last	/fi.nalˈmen.te/
morti	death	/ˈmɔr.te/
odio	hatred	/ˈɔ.djo/
solito	usual/ habitual/ customary/ same old	/ˈsɔ.li.to/
brava	good/ well-behaved	/ˈbra.vo/
é	The letter ⟨e⟩ when pronounced /e/.	/e/
incidente	incident	/in.t͡ʃiˈdɛn.te/
allo	contraction of a + il/ literally “to the/ at the”	/al/
intenzione	intention/ intent/ purpose/ mind/ wish	/in.tenˈt͡sjo.ne/
speciale	special	/speˈt͡ʃa.le/
cambiare	to exchange	/kamˈbja.re/
vera	true	/ˈve.ro/
camera	room/ chamber (all senses)	/ˈka.me.ra/
oltre	farther/ further/ past/ by/ on	/ˈol.tre/
semplice	simple	/ˈsem.pli.t͡ʃe/
dirti	compound of the infinitive dire with ti	/ˈdir.ti/
riguardo	respect/ connection/ regard	/riˈɡwar.do/
finche	column (in a table or register)	/ˈfin.ka/
aspetto	look (act of looking)	/asˈpɛt.to/
viaggio	journey/ trip/ tour/ voyage	/viˈad.d͡ʒo/
chiaro	bright/ shiny	/ˈkja.ro/
chiamata	past participle of chiamare	/kjaˈma.ta/
bocca	mouth (all senses)	/ˈbok.ka/
permesso	allowed/ permitted	/perˈmes.so/
piacerebbe	third-person singular conditional of piacere
dovete	second-person plural present indicative of dovere	/doˈve.te/
giocare	to play/ specifically:	/d͡ʒoˈka.re/
ordine	order (command/ instruction)	/ˈor.di.ne/
circa	regarding/ concerning	/ˈt͡ʃir.ka/
ovviamente	obviously/ evidently/ clearly	/ov.vjaˈmen.te/
finire	to finish	/fiˈni.re/
natale	Christmas	/naˈta.le/
direi	first-person singular conditional of dire
vostri	your/ plural and polite forms	/ˈvɔs.tro/
occhio	eye	/ˈɔk.kjo/
pronta	ready/ prepared	/ˈpron.to/
scusami	compound of scusa/ the second-person singular imperative form of…	/ˈsku.za.mi/
mattina	morning	/matˈti.na/
cercato	past participle of cercare
crede	third-person singular present indicative of credere	/ˈkre.de/
sistema	system	/sisˈtɛ.ma/
york	York (a city in England)	/ˈjɔrk/
fondo	deep	/ˈfon.do/
resta	awn/ ear (of grain)	/ˈrɛs.ta/
devono	third-person plural present indicative of dovere	/ˈdɛ.vo.no/
prossimo	very near/ near/ close	/ˈprɔs.si.mo/
pronti	ready/ prepared	/ˈpron.to/
saputo	past participle of sapere	/saˈpu.to/
scusate	past participle of scusare
potere	can/ could/ to be able to	/poˈte.re/
milioni	million	/miˈljo.ne/
soltanto	only/ just/ but/ alone/ merely	/solˈtan.to/
armi	blazon/ coat of arms/ crest	/ˈar.me/
arriva	inflection of arrivare:	/arˈri.va/
fermo	still	/ˈfer.mo/
mese	month	/ˈme.ze/
chiedere	to ask (for)	/ˈkjɛ.de.re/
cristo	Christ	/ˈkris.to/
torno	alternative form of tornio (“lathe”)	/ˈtor.no/
venite	inflection of venire:
controllare	to check/ verify/ inspect/ examine	/kon.trolˈla.re/
appuntamento	appointment/ meeting/ rendezvous	/ap.pun.taˈmen.to/
s	The seventeenth letter of the Italian alphabet/ called esse and…	/ˈɛs.se/
chiami	inflection of chiamare:	/ˈkja.mi/
vecchia	old/ outworn	/ˈvɛk.kjo/
detective	detective	/deˈtɛk.tiv/
pero	pear tree	/ˈpe.ro/
metti	inflection of mettere:
grado	degree	/ˈɡra.do/
vanno	third-person plural present indicative of andare	/ˈvan.no/
nave	ship	/ˈna.ve/
iniziato	initiated
informazioni	information	/in.for.matˈt͡sjo.ne/
libero	free (not imprisoned or enslaved)	/ˈli.be.ro/
stronzo	turd	/ˈstron.t͡so/
grandi	adult/ grownup	/ˈɡran.de/
pezzo	piece/ chunk	/ˈpɛt.t͡so/
segreto	secret	/seˈɡre.to/
colpo	blow/ knock/ shock	/ˈkol.po/
faceva	third-person singular imperfect indicative of fare	/faˈt͡ʃe.va/
piacciono	third-person plural present indicative of piacere	/ˈpjat.t͡ʃo.no/
porto	port/ harbour/harbor	/ˈpɔr.to/
oppure	or	/opˈpu.re/
completamente	completely/ fully	/kom.ple.taˈmen.te/
vederti	compound of the infinitive vedere with ti
lista	list/ pile	/ˈlis.ta/
venga	inflection of venire:	/ˈvɛn.ɡa/
veloce	fast/ quick/ speedy/ rapid	/veˈlo.t͡ʃe/
assassino	assassin/ hitman	/as.sasˈsi.no/
sapeva	third-person singular imperfect indicative of sapere
finché	as long as/ while	/finˈke/
tom
ormai	by now/ by this time/ now/ at this point/ by then	/orˈma.i/
interessa	inflection of interessare:
generale	general	/d͡ʒe.neˈra.le/
giusta	just/ right	/ˈd͡ʒus.to/
tenere	to hold	/teˈne.re/
pazzo	crazy/ insane/ mad	/ˈpat.t͡so/
vittima	victim	/ˈvit.ti.ma/
giuro	oath/ promise/ resolution	/ˈd͡ʒu.ro/
consiglio	advice/ counsel	/konˈsiʎ.ʎo/
michael	a male given name and surname in English	/ˈmaj.kol/
alcune	some/ a few	/alˈku.no/
semplicemente	simply/ plainly/ plain	/sem.pli.t͡ʃeˈmen.te/
zio	uncle (male relative)	/ˈd͡zi.o/
centro	centre/ center	/ˈt͡ʃɛn.tro/
specie	especially/ particularly	/ˈspɛ.t͡ʃe/
mille	thousand/ one thousand	/ˈmil.le/
sogno	dream	/ˈsoɲ.ɲo/
lasci	inflection of lasciare:
carino	nice	/kaˈri.no/
doveva	third-person singular imperfect indicative of dovere	/doˈve.va/
brutto	ugly/ bad/ nasty	/ˈbrut.to/
nello	contraction of in lo/ in the
aspetti	look (act of looking)	/asˈpɛt.to/
incredibile	incredible/ unbelievable	/in.kreˈdi.bi.le/
sole	sun	/ˈso.le/
glielo	it to him/ her or them	/ˌʎe.lo/
legge	law	/ˈled.d͡ʒe/
spesso	thick	/ˈspes.so/
guardate	past participle of guardare
cambiato	past participle of cambiare
scena	scene (in all senses)	/ˈʃɛ.na/
volevi	second-person singular imperfect indicative of volere	/voˈle.vi/
charlie
lasciami	compound of lascia/ the second-person singular imperative form of…
gentile	kind/ courteous	/d͡ʒenˈti.le/
rispetto	respect/ deference	/risˈpɛt.to/
ve	alternative form of vi (“to you”)	/ve/
fara
zitto	quiet/ silent	/ˈd͡zit.to/
incontro	towards	/inˈkon.tro/
farà	to do	/ˈfa.re/
servono	third-person plural present indicative of servire
rapporto	report/ statement/ account	/rapˈpɔr.to/
errore	mistake/ error/ slip/ howler/ blunder/ goof	/erˈro.re/
mike
sanno	third-person plural present indicative of sapere	/ˈsan.no/
pagare	to pay (money/ a bill/ the rent/ etc.)	/paˈɡa.re/
sorpresa	feminine singular of sorpreso	/sorˈpre.za/
occhiata	look/ glance/ gander	/okˈkja.ta/
risposta	answer/ reply/ response/ feedback	/risˈpos.ta/
presa	busy/ taken up/ preoccupied (of person)	/ˈpre.zo/
servizio	service/ serve	/serˈvit.t͡sjo/
medico	medical	/ˈmɛ.di.ko/
usato	usual/ customary/ habitual	/uˈza.to/
hey
caro	dear (beloved/ or in the salutation of a letter)/ sweetheart	/ˈka.ro/
schifo	disgust/ nausea/ loathing	/ˈski.fo/
avrai	second-person singular future of avere
dolore	ache/ pain	/doˈlo.re/
saresti	second-person singular conditional of essere	/saˈres.ti/
personale	personal/ private	/per.soˈna.le/
quali	what?	/ˈkwa.le/
saro	a male given name	/roˈza.rjo/
peggio	badly/ wrongly	/ˈma.le/
addio	goodbye/ farewell	/adˈdi.o/
addosso	on (one's person)	/adˈdɔs.so/
dovevo	first-person singular imperfect indicative of dovere	/doˈve.vo/
poteva	third-person singular imperfect indicative of potere	/poˈte.va/
pieno	full	/ˈpjɛ.no/
diverso	different/ diverse	/diˈvɛr.so/
vestiti	dressed/ clothed	/vesˈti.to/
sparato	past participle of sparare	/spaˈra.to/
realtà	reality	/re.alˈta/
do	first-person singular present indicative of dare	/ˈdɔ/
sarò	Used as a copula. to be	/ˈɛs.se.re/
normale	normal	/norˈma.le/
fame	hunger	/ˈfa.me/
programma	programme/program/ schedule/ agenda	/proˈɡram.ma/
nonna	grandmother/ granny	/ˈnɔn.na/
sappia	inflection of sapere:	/ˈsap.pja/
sembrava	third-person singular imperfect indicative of sembrare
migliori	better	/miʎˈʎo.re/
notizie	item of news	/noˈtit.t͡sja/
avevamo	first-person plural imperfect indicative of avere
riesci	inflection of riuscire:	/riˈɛʃ.ʃi/
posizione	position	/po.zitˈt͡sjo.ne/
vengo	first-person singular present indicative of venire	/ˈvɛn.ɡo/
rimanere	to stay	/ri.maˈne.re/
compagnia	company/ companionship/ fellowship/ society/ people	/kom.paɲˈɲi.a/
proposito	purpose/ intention/ plan/ design	/proˈpɔ.zi.to/
farci	compound of the infinitive fare with ci	/ˈfar.t͡ʃi/
joe
ricorda	inflection of ricordare:
frank
prende	third-person singular present indicative of prendere	/ˈprɛn.de/
tante	so much/ so many	/ˈtan.to/
avevano	third-person plural imperfect indicative of avere	/aˈve.va.no/
arrivando	gerund of arrivare
chiuso	past participle of chiudere	/ˈkju.zo/
terribile	terrible/ terrifying/ fearful	/terˈri.bi.le/
ritardo	delay/ lag	/riˈtar.do/
attento	careful/ close/ focusing	/atˈtɛn.to/
bar	bar (place serving drinks)	/ˈbar/
sembri	inflection of sembrare:	/ˈsem.bri/
fallo	fault/ error	/ˈfal.lo/
dimenticato	forgotten	/di.men.tiˈka.to/
bisogna	thing/ matter/ affair	/biˈzoɲ.ɲa/
impossibile	impossible	/im.posˈsi.bi.le/
cioè	used to rephrase/ clarify or correct something previously said:…	/t͡ʃoˈɛ/
studio	study	/ˈstu.djo/
stessi	masculine plural of stesso	/ˈstes.si/
arma	weapon/ arms	/ˈar.ma/
conosce	inflection of conoscere:	/koˈnoʃ.ʃe/
uscita	exit/ way out	/uʃˈʃi.ta/
ii	second	/seˈkon.do/
fin	apocopic form of fine	/fin/
disse	third-person singular past historic of dire	/ˈdis.se/
david	a male given name/ variant of Davide	/ˈda.vid/
vattene	compound of va'/ the second-person singular imperative form of…	/ˈvat.te.ne/
quante	how much/ how many/ however much/ however many	/ˈkwan.to/
guai	woe!	/ˈɡwa.i/
intorno	of the surroundings/ around/ nearby	/inˈtor.no/
video	video (all senses)	/ˈvi.de.o/
manca	left hand	/ˈman.ka/
esserci	to be at a place/ to be there/ there be/ it to be (with the…	/ˈɛs.ser.t͡ʃi/
grosso	big/ large	/ˈɡrɔs.so/
tanti	so much/ so many	/ˈtan.to/
dolce	sweet	/ˈdol.t͡ʃe/
chiave	key	/ˈkja.ve/
cervello	brain	/t͡ʃerˈvɛl.lo/
coraggio	courage/ bravery/ valour/valor	/koˈrad.d͡ʒo/
interessante	interesting	/in.te.resˈsan.te/
peccato	sin	/pekˈka.to/
questione	question/ issue/ matter/ point	/kwesˈtjo.ne/
adoro	first-person singular present indicative of adorare
aereo	aerial	/aˈɛ.re.o/
guardi	alternative form of sguardo	/ˈɡwar.do/
rubato	past participle of rubare (“to steal”)	/ruˈba.to/
sala	room	/ˈsa.la/
base	base/ alkaline	/ˈba.ze/
peter	a male given name in English	/ˈpi.ter/
george	a male given name and surname in English	/ˈd͡ʒɔrd͡ʒ/
sette	seven	/ˈsɛt.te/
sente	third-person singular present indicative of sentire	/ˈsɛn.te/
compleanno	birthday	/kom.pleˈan.no/
potrebbero	third-person plural conditional of potere
relazione	connection	/re.latˈt͡sjo.ne/
cliente	customer	/kliˈɛn.te/
spalle	shoulder	/ˈspal.la/
seconda	second	/seˈkon.do/
parti	childbirth/ labour/labor/ parturition	/ˈpar.to/
vale	third-person singular present indicative of valere
qualcun	someone/ somebody	/kwalˈku.no/
diritto	straight/ direct	/diˈrit.to/
sicuramente	surely/ certainly/ definitely/ of course	/si.ku.raˈmen.te/
appartamento	apartment/ flat	/ap.par.taˈmen.to/
pranzo	lunch or dinner (depending on context)	/ˈpran.d͡zo/
saremo	first-person plural future of essere	/saˈre.mo/
denaro	money	/deˈna.ro/
riuscito	that has had a certain outcome or result	/ri.uʃˈʃi.to/
continuare	to continue/ to keep on doing (an action)	/kon.ti.nuˈa.re/
serata	evening/ night	/seˈra.ta/
nero	black	/ˈne.ɡro/
vestito	dressed/ clothed	/vesˈti.to/
carta	paper (the material)	/ˈkar.ta/
ex	Ellipsis of ex-fidanzato/ ex-fidanzata/ ex-marito/ ex-moglie/…	/ˈɛks/
dottoressa	female equivalent of dottore	/dot.toˈres.sa/
bastardo	bastard	/basˈtar.do/
potevo	first-person singular imperfect indicative of potere	/poˈte.vo/
iniziare	to begin/ to set about	/i.nitˈt͡sja.re/
lavora	inflection of lavorare:
otto	eight	/ˈɔt.to/
conosciuto	past participle of conoscere	/ko.noʃˈʃu.to/
zona	a zone/ area or district	/ˈd͡zɔ.na/
stavi	second-person singular imperfect indicative of stare	/ˈsta.vi/
intendo	first-person singular present indicative of intendere	/inˈtɛn.do/
negozio	shop/ a store	/neˈɡɔt.t͡sjo/
trovo	first-person singular present indicative of trovare	/ˈtrɔ.vo/
aspettando	gerund of aspettare
partita	match/ game	/parˈti.ta/
tv	television	/tivˈvu/
spazio	space	/ˈspat.t͡sjo/
andra
notizia	item of news	/noˈtit.t͡sja/
tempi	time	/ˈtɛm.po/
linea	line	/ˈli.ne.a/
james
riguarda	inflection of riguardare:	/riˈɡwar.da/
soli	sun	/ˈso.le/
parliamo	inflection of parlare:	/parˈlja.mo/
uh
poliziotto	policeman/ police officer/ cop/ copper/ rozzer/ bobby	/po.litˈt͡sjɔt.to/
scappare	to run away/ flee/ escape/ scarper or skedaddle	/skapˈpa.re/
fronte	forehead/ brow	/ˈfron.te/
vinto	past participle of vincere	/ˈvin.to/
averlo	compound of the infinitive avere with lo	/aˈver.lo/
tranquillo	calm/ sober/ tranquil	/tranˈkwil.lo/
silenzio	silence!/ shut up!/ stop talking!/ hush!	/siˈlɛn.t͡sjo/
andati	past participle of andare	/anˈda.to/
fossero	third-person plural imperfect subjunctive of essere	/ˈfos.se.ro/
simile	similar	/ˈsi.mi.le/
pezzi	piece/ chunk	/ˈpɛt.t͡so/
calma	calm/ stillness/ peacefulness	/ˈkal.ma/
santo	holy	/ˈsan.to/
ricerca	search/ quest/ hunt/ manhunt/ prospecting/ pursuit	/riˈt͡ʃer.ka/
pena	pain	/ˈpe.na/
aspettate	past participle of aspettare
stesse	feminine plural of stesso	/ˈstes.se/
esiste	third-person singular present indicative of esistere	/eˈzis.te/
scoprire	to uncover	/skoˈpri.re/
altrimenti	otherwise/ or else	/al.triˈmen.ti/
diceva	third-person singular imperfect indicative of dire	/diˈt͡ʃe.va/
luogo	place (location/ position)	/ˈlwɔ.ɡo/
lettera	letter (symbol in an alphabet)	/ˈlet.te.ra/
vive	third-person singular present indicative of vivere	/ˈvi.ve/
salvare	to save/ rescue/ retrieve/ deliver	/salˈva.re/
canzone	song	/kanˈt͡so.ne/
vengono	third-person plural present indicative of venire	/ˈvɛn.ɡo.no/
pubblico	public	/ˈpub.bli.ko/
senta	inflection of sentire:	/ˈsɛn.ta/
corso	course (of a river/ of a university/ etc.)	/ˈkor.so/
henry
regalo	present/ gift	/reˈɡa.lo/
sentite	feminine plural of sentito	/senˈti.to/
rimasto	past participle of rimanere	/riˈmas.to/
lavorando	gerund of lavorare
né	nor	/ne/
scherzando	gerund of scherzare
stamattina	this morning	/sta.matˈti.na/
missione	mission	/misˈsjo.ne/
